Month,Fecha,Operacion,Clase,No_Factura,Cliente,Producto,KG,Precio_Unit_Venta,Ganancia_USD,Moneda_de_Venta,Ganancia_MXN,Moneda_MXN,Costo_Unit_Manufactura,Tipo_de_Cambio,Conversion_Ganancia_en_Dolares,lbs,Costo_Tot_Manufactura,Mes
11.0,11/12/2019,Venta,NAC,31718,Cliente 6,Producto 107,25.0,164.7,215.5, USD ,4117.52,MXP,128.55,19.11,215.5,55.1125,3213.66,Noviembre
11.0,13/11/19,Venta,NAC,31737,Cliente 77,Producto 173,150.0,69.75,547.5, USD ,10462.19,MXP,45.82,19.11,547.5,330.675,6872.93,Noviembre
11.0,13/11/19,Venta,NAC,31737,Cliente 77,Producto 173,1850.0,69.75,6752.5, USD ,129033.62,MXP,45.82,19.11,6752.51,4078.325,84766.08,Noviembre
11.0,13/11/19,Venta,NAC,31733,Cliente 72,Producto 118,225.0,188.22,2216.25, USD ,42350.33,MXP,158.91,19.11,2216.25,496.0125,35754.1,Noviembre
11.0,13/11/19,Venta,NAC,31733,Cliente 72,Producto 118,23.0,188.22,226.55, USD ,4329.15,MXP,158.91,19.11,226.55,50.7035,3654.86,Noviembre
11.0,13/11/19,Venta,NAC,31738,Cliente 77,Producto 51,91.0,75.29,358.54, USD ,6851.34,MXP,122.25,19.11,358.54,200.6095,11125.13,Noviembre
11.0,13/11/19,Venta,NAC,31744,Cliente 6,Producto 5,800.0,145.8,6104.0, USD ,116641.36,MXP,114.62,19.11,6104.0,1763.6,91698.48,Noviembre
11.0,13/11/19,Venta,NAC,31744,Cliente 6,Producto 53,275.0,77.96,1122.0, USD ,21440.29,MXP,65.24,19.11,1122.0,606.2375,17942.07,Noviembre
11.0,13/11/19,Venta,NAC,31744,Cliente 6,Producto 189,125.0,179.05,1171.25, USD ,22381.41,MXP,142.21,19.11,1171.25,275.5625,17776.31,Noviembre
11.0,13/11/19,Venta,NAC,31734,Cliente 72,Producto 125,22.0,194.15,223.52, USD ,4271.24,MXP,155.47,19.11,223.52,48.499,3420.37,Noviembre
11.0,13/11/19,Venta,NAC,31734,Cliente 72,Producto 127,500.0,64.4,1685.0, USD ,32198.65,MXP,33.99,19.11,1685.0,1102.25,16997.2,Noviembre
11.0,13/11/19,Venta,NAC,31741,Cliente 132,Producto 107,50.0,211.15,552.5, USD ,10557.73,MXP,172.5,19.11,552.5,110.225,8625.15,Noviembre
11.0,13/11/19,Venta,NAC,31735,Cliente 72,Producto 107,275.0,86.37,1243.0, USD ,23752.49,MXP,77.68,19.11,1243.0,606.2375,21362.61,Noviembre
11.0,13/11/19,Venta,NAC,31735,Cliente 72,Producto 107,21.0,86.37,94.92, USD ,1813.83,MXP,77.68,19.11,94.92,46.2945,1631.33,Noviembre
11.0,13/11/19,Venta,NAC,31745,Cliente 6,Producto 53,75.0,77.96,306.0, USD ,5847.35,MXP,65.24,19.11,306.0,165.3375,4893.29,Noviembre
11.0,13/11/19,Venta,NAC,31745,Cliente 6,Producto 53,75.0,77.96,306.0, USD ,5847.35,MXP,65.24,19.11,306.0,165.3375,4893.29,Noviembre
11.0,13/11/19,Venta,NAC,31745,Cliente 6,Producto 53,175.0,77.96,714.0, USD ,13643.82,MXP,65.24,19.11,714.0,385.7875,11417.68,Noviembre
11.0,13/11/19,Venta,NAC,31745,Cliente 6,Producto 219,226.0,83.7,989.88, USD ,18915.61,MXP,67.31,19.11,989.88,498.217,15211.9,Noviembre
11.0,13/11/19,Venta,NAC,31739,Cliente 124,Producto 94,25.0,390.4,510.75, USD ,9759.92,MXP,274.87,19.11,510.75,55.1125,6871.63,Noviembre
11.0,13/11/19,Venta,NAC,31740,Cliente 124,Producto 93,25.0,554.73,725.75, USD ,13868.36,MXP,321.25,19.11,725.75,55.1125,8031.34,Noviembre
11.0,13/11/19,Venta,NAC,31747,Cliente 61,Producto 177,75.0,200.63,783.0, USD ,15047.54,MXP,183.37,19.22,783.0,165.3375,13752.83,Noviembre
11.0,13/11/19,Venta,NAC,31747,Cliente 61,Producto 177,20.0,200.63,208.8, USD ,4012.68,MXP,183.37,19.22,208.8,44.09,3667.42,Noviembre
11.0,13/11/19,Venta,NAC,31736,Cliente 72,Producto 220,500.0,123.83,3240.0, USD ,61913.15,MXP,53.34,19.11,3240.0,1102.25,26667.95,Noviembre
11.0,13/11/19,Venta,NAC,31736,Cliente 72,Producto 107,50.0,89.81,235.0, USD ,4490.62,MXP,75.09,19.11,235.0,110.225,3754.49,Noviembre
11.0,13/11/19,Venta,NAC,31736,Cliente 72,Producto 140,25.0,168.16,220.0, USD ,4203.98,MXP,143.31,19.11,220.0,55.1125,3582.81,Noviembre
11.0,13/11/19,Venta,NAC,31742,Cliente 78,Producto 102,25.0,62.05,1551.25, MXP ,1551.25,MXP,191.47,19.11,81.18,55.1125,4786.71,Noviembre
11.0,13/11/19,Venta,NAC,31751,Cliente 103,Producto 107,300.0,115.88,1809.0, USD ,34764.99,MXP,89.48,19.22,1809.0,661.35,26843.97,Noviembre
11.0,13/11/19,Venta,NAC,31752,Cliente 66,Producto 125,25.0,317.86,413.5, USD ,7946.56,MXP,233.78,19.22,413.5,55.1125,5844.51,Noviembre
11.0,13/11/19,Venta,NAC,31752,Cliente 66,Producto 107,600.0,157.01,4902.0, USD ,94205.64,MXP,86.29,19.22,4902.0,1322.7,51774.18,Noviembre
11.0,13/11/19,Venta,NAC,31752,Cliente 66,Producto 133,300.0,194.29,3033.0, USD ,58287.6,MXP,101.31,19.22,3033.0,661.35,30394.26,Noviembre
11.0,13/11/19,Venta,NAC,31752,Cliente 66,Producto 143,50.0,174.31,453.5, USD ,8715.27,MXP,138.83,19.22,453.5,110.225,6941.35,Noviembre
11.0,13/11/19,Venta,NAC,31748,Cliente 103,Producto 107,100.0,115.88,603.0, USD ,11588.33,MXP,89.48,19.22,603.0,220.45,8947.99,Noviembre
11.0,13/11/19,Venta,NAC,31750,Cliente 103,Producto 127,50.0,73.03,190.0, USD ,3651.38,MXP,63.98,19.22,190.0,110.225,3198.84,Noviembre
11.0,13/11/19,Venta,NAC,31750,Cliente 103,Producto 127,150.0,73.03,570.0, USD ,10954.14,MXP,63.98,19.22,570.0,330.675,9596.51,Noviembre
11.0,13/11/19,Venta,NAC,31749,Cliente 103,Producto 121,200.0,96.09,1000.0, USD ,19217.8,MXP,74.37,19.22,1000.0,440.9,14874.46,Noviembre
11.0,13/11/19,Venta,NAC,31746,Cliente 6,Producto 127,400.0,43.38,908.0, USD ,17350.96,MXP,33.99,19.11,908.0,881.8,13597.76,Noviembre
11.0,13/11/19,Venta,NAC,31743,Cliente 6,Producto 219,1695.0,83.7,7424.1, USD ,141867.09,MXP,67.31,19.11,7424.1,3736.6274,114089.26,Noviembre
11.0,13/11/19,Cancelacion,NAC,1855,Cliente 60,Producto 143,25.0,152.87,200.0, USD ,3821.8,MXP,89.68,19.11,200.0,-55.1125,-2241.96,Noviembre
11.0,14/11/19,Venta,NAC,31755,Cliente 56,Producto 126,200.0,157.92,31584.0, MXP ,31584.0,MXP,129.0,19.45,1623.5,440.9,25800.08,Noviembre
11.0,14/11/19,Venta,NAC,31767,Cliente 60,Producto 118,100.0,407.37,2094.0, USD ,40737.3,MXP,157.18,19.45,2094.0,220.45,15717.67,Noviembre
11.0,14/11/19,Venta,NAC,31761,Cliente 118,Producto 107,50.0,174.77,8738.5, MXP ,8738.5,MXP,110.66,19.45,449.18,110.225,5532.91,Noviembre
11.0,14/11/19,Venta,NAC,31761,Cliente 118,Producto 134,25.0,146.74,3668.5, MXP ,3668.5,MXP,119.42,19.45,188.57,55.1125,2985.56,Noviembre
11.0,14/11/19,Venta,NAC,31754,Cliente 6,Producto 107,400.0,144.16,2964.0, USD ,57662.56,MXP,76.5,19.45,2964.0,881.8,30601.08,Noviembre
11.0,14/11/19,Venta,NAC,31766,Cliente 5,Producto 107,50.0,132.87,341.5, USD ,6643.65,MXP,85.31,19.45,341.5,110.225,4265.63,Noviembre
11.0,14/11/19,Venta,NAC,31765,Cliente 5,Producto 107,50.0,132.87,341.5, USD ,6643.65,MXP,85.31,19.45,341.5,110.225,4265.63,Noviembre
11.0,14/11/19,Venta,NAC,31759,Cliente 130,Producto 102,200.0,167.15,33430.0, MXP ,33430.0,MXP,166.44,19.45,1718.39,440.9,33288.78,Noviembre
11.0,14/11/19,Venta,NAC,31758,Cliente 130,Producto 102,300.0,167.15,50145.0, MXP ,50145.0,MXP,166.44,19.45,2577.58,661.35,49933.17,Noviembre
11.0,14/11/19,Venta,NAC,31757,Cliente 130,Producto 133,200.0,142.82,28564.0, MXP ,28564.0,MXP,26.81,19.45,1468.26,440.9,5362.2,Noviembre
11.0,14/11/19,Venta,NAC,31756,Cliente 130,Producto 117,300.0,74.28,22284.0, MXP ,22284.0,MXP,55.9,19.45,1145.45,661.35,16769.7,Noviembre
11.0,14/11/19,Venta,NAC,31762,Cliente 118,Producto 133,50.0,179.06,8953.0, MXP ,8953.0,MXP,130.02,19.45,460.21,110.225,6500.99,Noviembre
11.0,14/11/19,Venta,NAC,31762,Cliente 118,Producto 140,100.0,411.86,41186.0, MXP ,41186.0,MXP,385.92,19.45,2117.06,220.45,38591.74,Noviembre
11.0,14/11/19,Venta,NAC,31768,Cliente 85,Producto 32,125.0,433.83,2787.5, USD ,54228.86,MXP,156.74,19.45,2787.5,275.5625,19592.36,Noviembre
11.0,14/11/19,Venta,NAC,31763,Cliente 118,Producto 168,100.0,93.36,9336.0, MXP ,9336.0,MXP,59.46,19.45,479.89,220.45,5945.91,Noviembre
11.0,14/11/19,Venta,NAC,31763,Cliente 118,Producto 107,50.0,119.83,5991.5, MXP ,5991.5,MXP,111.74,19.45,307.98,110.225,5587.0,Noviembre
11.0,14/11/19,Venta,NAC,31763,Cliente 118,Producto 125,50.0,150.39,7519.5, MXP ,7519.5,MXP,129.83,19.45,386.52,110.225,6491.57,Noviembre
11.0,14/11/19,Venta,NAC,31760,Cliente 6,Producto 155,225.0,191.82,2218.5, USD ,43159.37,MXP,124.79,19.45,2218.5,496.0125,28078.36,Noviembre
11.0,14/11/19,Venta,NAC,31760,Cliente 6,Producto 155,75.0,191.82,739.5, USD ,14386.46,MXP,124.79,19.45,739.5,165.3375,9359.45,Noviembre
11.0,14/11/19,Venta,NAC,31770,Cliente 6,Producto 219,452.0,85.21,1979.76, USD ,38514.83,MXP,67.31,19.45,1979.76,996.434,30423.8,Noviembre
11.0,14/11/19,Venta,NAC,31772,Cliente 6,Producto 219,113.0,85.21,494.94, USD ,9628.71,MXP,67.31,19.45,494.94,249.1085,7605.95,Noviembre
11.0,14/11/19,Venta,NAC,31753,Cliente 108,Producto 131,25.0,54.47,70.0, USD ,1361.8,MXP,34.14,19.45,70.0,55.1125,853.62,Noviembre
11.0,14/11/19,Venta,NAC,31753,Cliente 108,Producto 131,975.0,54.47,2730.0, USD ,53110.2,MXP,34.14,19.45,2730.0,2149.3875,33291.08,Noviembre
11.0,14/11/19,Venta,NAC,31764,Cliente 118,Producto 219,1000.0,54.63,54630.0, MXP ,54630.0,MXP,40.71,19.45,2808.12,2204.5,40712.6,Noviembre
11.0,14/11/19,Venta,NAC,31771,Cliente 118,Producto 149,100.0,79.54,7954.0, MXP ,7954.0,MXP,69.78,19.45,408.86,220.45,6978.26,Noviembre
11.0,14/11/19,Venta,NAC,31769,Cliente 149,Producto 148,0.0,10.0,820.0, MXP ,0.0,MXP,0.0,19.45,0.0,0.0,0.0,Noviembre
11.0,14/11/19,Venta,NAC,31769,Cliente 149,Producto 148,0.0,10.0,645.0, MXP ,0.0,MXP,0.0,19.45,0.0,0.0,0.0,Noviembre
11.0,14/11/19,Venta,NAC,31769,Cliente 149,Producto 148,0.0,10.0,2795.0, MXP ,0.0,MXP,0.0,19.45,0.0,0.0,0.0,Noviembre
11.0,15/11/19,Venta,NAC,31789,Cliente 6,Producto 125,100.0,262.21,1350.0, USD ,26220.78,MXP,242.37,19.42,1350.0,220.45,24236.59,Noviembre
11.0,15/11/19,Venta,NAC,31789,Cliente 6,Producto 125,100.0,262.21,1350.0, USD ,26220.78,MXP,242.37,19.42,1350.0,220.45,24236.59,Noviembre
11.0,15/11/19,Venta,NAC,31789,Cliente 6,Producto 125,75.0,262.21,1012.5, USD ,19665.59,MXP,242.37,19.42,1012.5,165.3375,18177.44,Noviembre
11.0,15/11/19,Venta,NAC,31787,Cliente 16,Producto 117,600.0,104.3,3222.0, USD ,62580.24,MXP,74.97,19.42,3222.0,1322.7,44980.98,Noviembre
11.0,15/11/19,Venta,NAC,31794,Cliente 6,Producto 40,25.0,225.3,290.0, USD ,5632.61,MXP,80.39,19.42,290.0,55.1125,2009.77,Noviembre
11.0,15/11/19,Venta,NAC,31800,Cliente 6,Producto 70,50.0,492.76,1268.5, USD ,24637.82,MXP,231.6,19.42,1268.5,110.225,11580.12,Noviembre
11.0,15/11/19,Venta,NAC,31781,Cliente 60,Producto 219,400.0,60.21,1240.0, USD ,24084.28,MXP,46.63,19.42,1240.0,881.8,18650.12,Noviembre
11.0,15/11/19,Venta,NAC,31786,Cliente 15,Producto 6,500.0,75.94,1955.0, USD ,37971.55,MXP,56.45,19.42,1955.0,1102.25,28224.75,Noviembre
11.0,15/11/19,Venta,NAC,31795,Cliente 6,Producto 72,50.0,213.65,550.0, USD ,10682.54,MXP,139.96,19.42,550.0,110.225,6998.09,Noviembre
11.0,15/11/19,Venta,NAC,31798,Cliente 6,Producto 70,50.0,531.6,1368.5, USD ,26580.1,MXP,231.6,19.42,1368.5,110.225,11580.12,Noviembre
11.0,15/11/19,Venta,NAC,31773,Cliente 86,Producto 107,500.0,235.79,6060.0, USD ,117893.05,MXP,128.19,19.45,6060.0,1102.25,64094.1,Noviembre
11.0,15/11/19,Venta,NAC,31776,Cliente 133,Producto 105,300.0,88.37,1365.0, USD ,26512.11,MXP,69.73,19.42,1365.0,661.35,20918.22,Noviembre
11.0,15/11/19,Venta,NAC,31793,Cliente 6,Producto 160,200.0,141.98,1462.0, USD ,28396.14,MXP,69.26,19.42,1462.0,440.9,13851.6,Noviembre
11.0,15/11/19,Venta,NAC,31793,Cliente 6,Producto 219,113.0,85.07,494.94, USD ,9613.12,MXP,67.31,19.42,494.94,249.1085,7605.95,Noviembre
11.0,15/11/19,Venta,NAC,31792,Cliente 6,Producto 184,25.0,332.13,427.5, USD ,8303.25,MXP,222.55,19.42,427.5,55.1125,5563.8,Noviembre
11.0,15/11/19,Venta,NAC,31792,Cliente 6,Producto 219,113.0,85.07,494.94, USD ,9613.12,MXP,67.31,19.42,494.94,249.1085,7605.95,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 160,0.0,116.93,903.0, USD ,17538.8,MXP,69.26,19.42,903.0,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 159,0.0,222.78,860.25, USD ,16708.46,MXP,244.93,19.42,860.25,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 179,0.0,170.53,878.0, USD ,17053.22,MXP,161.05,19.42,878.0,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 179,0.0,170.53,1756.0, USD ,34106.44,MXP,161.05,19.42,1756.0,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 178,0.0,400.69,2578.75, USD ,50086.55,MXP,407.02,19.42,2578.75,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 134,0.0,100.61,1036.0, USD ,20122.02,MXP,69.33,19.42,1036.0,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 137,0.0,239.09,923.25, USD ,17932.1,MXP,126.12,19.42,923.25,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 137,0.0,239.09,307.75, USD ,5977.37,MXP,126.12,19.42,307.75,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 22,0.0,165.09,212.5, USD ,4127.35,MXP,138.54,19.42,212.5,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 23,0.0,99.64,256.5, USD ,4981.95,MXP,63.5,19.42,256.5,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 24,0.0,106.44,274.0, USD ,5321.85,MXP,76.99,19.42,274.0,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 25,0.0,239.68,308.5, USD ,5991.94,MXP,239.94,19.42,308.5,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 143,0.0,143.53,369.5, USD ,7176.73,MXP,101.99,19.42,369.5,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 144,0.0,229.38,295.25, USD ,5734.58,MXP,192.8,19.42,295.25,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 140,0.0,138.87,1608.75, USD ,31246.43,MXP,111.75,19.42,1608.75,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 140,0.0,138.87,536.25, USD ,10415.48,MXP,111.75,19.42,536.25,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 141,0.0,224.53,867.0, USD ,16839.57,MXP,216.99,19.42,867.0,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 40,0.0,136.74,352.0, USD ,6836.83,MXP,80.39,19.42,352.0,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 41,0.0,184.52,237.5, USD ,4612.92,MXP,120.06,19.42,237.5,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 41,0.0,184.52,237.5, USD ,4612.92,MXP,120.06,19.42,237.5,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 21,0.0,142.17,183.0, USD ,3554.37,MXP,71.06,19.42,183.0,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 70,0.0,385.74,496.5, USD ,9643.42,MXP,231.6,19.42,496.5,0.0,0.0,Noviembre
11.0,15/11/19,Venta,INTER,31779,Cliente 39,Producto 126,0.0,179.27,230.75, USD ,4481.81,MXP,255.65,19.42,230.75,0.0,0.0,Noviembre
11.0,15/11/19,Venta,NAC,31796,Cliente 6,Producto 118,50.0,215.79,555.5, USD ,10789.37,MXP,142.8,19.42,555.5,110.225,7140.18,Noviembre
11.0,15/11/19,Venta,NAC,31796,Cliente 6,Producto 118,25.0,215.79,277.75, USD ,5394.68,MXP,142.8,19.42,277.75,55.1125,3570.09,Noviembre
11.0,15/11/19,Venta,NAC,31796,Cliente 6,Producto 159,50.0,274.44,706.5, USD ,13722.21,MXP,244.93,19.42,706.5,110.225,12246.55,Noviembre
11.0,15/11/19,Venta,NAC,31796,Cliente 6,Producto 22,25.0,233.85,301.0, USD ,5846.26,MXP,138.54,19.42,301.0,55.1125,3463.4,Noviembre
11.0,15/11/19,Venta,NAC,31796,Cliente 6,Producto 134,150.0,119.45,922.5, USD ,17917.53,MXP,69.33,19.42,922.5,330.675,10399.89,Noviembre
11.0,15/11/19,Venta,NAC,31799,Cliente 6,Producto 70,25.0,531.6,684.25, USD ,13290.05,MXP,231.6,19.42,684.25,55.1125,5790.06,Noviembre
11.0,15/11/19,Venta,NAC,31777,Cliente 133,Producto 219,3100.0,69.34,11067.0, USD ,214952.14,MXP,52.04,19.42,11067.0,6833.95,161320.91,Noviembre
11.0,15/11/19,Venta,NAC,31783,Cliente 5,Producto 130,200.0,134.21,1382.0, USD ,26842.3,MXP,117.67,19.42,1382.0,440.9,23533.2,Noviembre
11.0,15/11/19,Venta,NAC,31782,Cliente 5,Producto 130,200.0,134.21,1382.0, USD ,26842.3,MXP,117.67,19.42,1382.0,440.9,23533.2,Noviembre
11.0,15/11/19,Venta,NAC,31784,Cliente 5,Producto 107,50.0,132.66,341.5, USD ,6632.89,MXP,85.31,19.42,341.5,110.225,4265.63,Noviembre
11.0,15/11/19,Venta,NAC,31780,Cliente 130,Producto 107,200.0,154.84,30968.0, MXP ,30968.0,MXP,100.91,19.42,1594.41,440.9,20182.12,Noviembre
11.0,15/11/19,Venta,NAC,31797,Cliente 6,Producto 140,1000.0,242.78,12500.0, USD ,242785.0,MXP,167.88,19.42,12500.0,2204.5,167875.91,Noviembre
11.0,15/11/19,Venta,NAC,31774,Cliente 86,Producto 127,500.0,54.47,1400.0, USD ,27236.0,MXP,33.99,19.45,1400.0,1102.25,16997.2,Noviembre
11.0,15/11/19,Venta,NAC,31774,Cliente 86,Producto 140,500.0,174.31,4480.0, USD ,87155.25,MXP,215.95,19.45,4480.0,1102.25,107975.65,Noviembre
11.0,15/11/19,Venta,NAC,31785,Cliente 5,Producto 134,450.0,175.39,4063.5, USD ,78924.56,MXP,135.43,19.42,4063.5,992.025,60945.03,Noviembre
11.0,15/11/19,Venta,NAC,31788,Cliente 14,Producto 219,13872.0,61.76,44112.96, USD ,856797.12,MXP,51.79,19.42,44112.96,30580.824,718414.25,Noviembre
11.0,15/11/19,Venta,NAC,31775,Cliente 86,Producto 121,1000.0,129.18,6640.0, USD ,129176.6,MXP,68.37,19.45,6640.0,2204.5,68369.9,Noviembre
11.0,15/11/19,Venta,NAC,31791,Cliente 6,Producto 156,50.0,347.09,893.5, USD ,17354.27,MXP,251.37,19.42,893.5,110.225,12568.58,Noviembre
11.0,15/11/19,Venta,NAC,31778,Cliente 133,Producto 219,6000.0,69.34,21420.0, USD ,416036.41,MXP,52.04,19.42,21420.0,13227.0,312234.0,Noviembre
11.0,15/11/19,Venta,NAC,31778,Cliente 133,Producto 173,1000.0,98.47,5070.0, USD ,98473.6,MXP,59.7,19.42,5070.0,2204.5,59698.5,Noviembre
11.0,15/11/19,Venta,NAC,31790,Cliente 6,Producto 134,125.0,172.86,1112.5, USD ,21607.86,MXP,112.67,19.42,1112.5,275.5625,14084.01,Noviembre
11.0,15/11/19,Venta,NAC,31790,Cliente 6,Producto 134,50.0,172.86,445.0, USD ,8643.15,MXP,112.67,19.42,445.0,110.225,5633.61,Noviembre
11.0,19/11/19,Venta,NAC,31805,Cliente 7,Producto 117,2000.0,79.05,8140.0, USD ,158101.59,MXP,55.9,19.42,8140.0,4409.0,111798.0,Noviembre
11.0,19/11/19,Venta,NAC,31815,Cliente 91,Producto 26,25.0,162.74,4068.5, MXP ,4068.5,MXP,131.88,19.42,209.47,55.1125,3297.12,Noviembre
11.0,19/11/19,Venta,NAC,31815,Cliente 91,Producto 26,175.0,162.74,28479.5, MXP ,28479.5,MXP,131.88,19.42,1466.29,385.7875,23079.81,Noviembre
11.0,19/11/19,Venta,NAC,31826,Cliente 6,Producto 5,25.0,148.2,190.75, USD ,3704.9,MXP,114.62,19.42,190.75,55.1125,2865.58,Noviembre
11.0,19/11/19,Venta,NAC,31826,Cliente 6,Producto 5,475.0,148.2,3624.25, USD ,70393.1,MXP,114.62,19.42,3624.25,1047.1375,54445.97,Noviembre
11.0,19/11/19,Venta,NAC,31803,Cliente 6,Producto 86,1000.0,134.21,6910.0, USD ,134211.5,MXP,176.02,19.42,6910.0,2204.5,176022.5,Noviembre
11.0,19/11/19,Venta,NAC,31801,Cliente 7,Producto 99,3000.0,109.16,16860.0, USD ,327468.31,MXP,58.75,19.42,16859.99,6613.5,176243.09,Noviembre
11.0,19/11/19,Venta,NAC,31809,Cliente 7,Producto 99,3800.0,109.16,21356.0, USD ,414793.19,MXP,58.75,19.42,21355.99,8377.1,223241.27,Noviembre
11.0,19/11/19,Venta,NAC,31821,Cliente 8,Producto 140,125.0,160.82,1035.0, USD ,20102.6,MXP,122.55,19.42,1035.0,275.5625,15318.59,Noviembre
11.0,19/11/19,Venta,NAC,31811,Cliente 60,Producto 167,50.0,161.79,416.5, USD ,8089.6,MXP,145.89,19.42,416.5,110.225,7294.68,Noviembre
11.0,19/11/19,Venta,NAC,31820,Cliente 120,Producto 236,500.0,79.2,39600.0, MXP ,39600.0,MXP,78.52,19.42,2038.84,1102.25,39257.5,Noviembre
11.0,19/11/19,Venta,NAC,31806,Cliente 27,Producto 145,5000.0,72.06,18550.0, USD ,360293.0,MXP,86.2,19.42,18550.0,11022.5,431023.5,Noviembre
11.0,19/11/19,Venta,NAC,31806,Cliente 27,Producto 107,5000.0,72.84,18750.0, USD ,364177.5,MXP,57.08,19.42,18750.0,11022.5,285412.0,Noviembre
11.0,19/11/19,Venta,NAC,31817,Cliente 130,Producto 102,100.0,167.15,16715.0, MXP ,16715.0,MXP,166.44,19.42,860.59,220.45,16644.39,Noviembre
11.0,19/11/19,Venta,NAC,31817,Cliente 130,Producto 133,200.0,142.82,28564.0, MXP ,28564.0,MXP,26.81,19.42,1470.64,440.9,5362.2,Noviembre
11.0,19/11/19,Venta,NAC,31817,Cliente 130,Producto 107,175.0,154.84,27097.0, MXP ,27097.0,MXP,100.91,19.42,1395.11,385.7875,17659.36,Noviembre
11.0,19/11/19,Venta,NAC,31817,Cliente 130,Producto 107,22.0,154.84,3406.48, MXP ,3406.48,MXP,100.91,19.42,175.39,48.499,2220.03,Noviembre
11.0,19/11/19,Venta,NAC,31816,Cliente 90,Producto 107,225.0,149.17,1728.0, USD ,33562.6,MXP,103.97,19.42,1728.0,496.0125,23393.45,Noviembre
11.0,19/11/19,Venta,NAC,31818,Cliente 130,Producto 117,300.0,74.28,22284.0, MXP ,22284.0,MXP,55.9,19.42,1147.31,661.35,16769.7,Noviembre
11.0,19/11/19,Venta,NAC,31822,Cliente 85,Producto 77,25.0,223.36,287.5, USD ,5584.06,MXP,53.57,19.42,287.5,55.1125,1339.23,Noviembre
11.0,19/11/19,Venta,NAC,31822,Cliente 85,Producto 76,25.0,203.94,262.5, USD ,5098.49,MXP,46.55,19.42,262.5,55.1125,1163.66,Noviembre
11.0,19/11/19,Venta,NAC,31822,Cliente 85,Producto 75,125.0,267.06,1718.75, USD ,33382.94,MXP,120.05,19.42,1718.75,275.5625,15006.59,Noviembre
11.0,19/11/19,Venta,NAC,31822,Cliente 85,Producto 74,100.0,394.28,2030.0, USD ,39428.28,MXP,229.65,19.42,2030.0,220.45,22965.32,Noviembre
11.0,19/11/19,Venta,NAC,31822,Cliente 85,Producto 84,100.0,108.38,558.0, USD ,10837.92,MXP,147.57,19.42,558.0,220.45,14756.82,Noviembre
11.0,19/11/19,Venta,NAC,31823,Cliente 85,Producto 54,400.0,154.22,3176.0, USD ,61686.8,MXP,56.49,19.42,3176.0,881.8,22594.76,Noviembre
11.0,19/11/19,Venta,NAC,31813,Cliente 86,Producto 63,500.0,149.56,3850.0, USD ,74777.8,MXP,71.7,19.42,3850.0,1102.25,35850.65,Noviembre
11.0,19/11/19,Venta,NAC,31819,Cliente 120,Producto 236,500.0,79.2,39600.0, MXP ,39600.0,MXP,78.52,19.42,2038.84,1102.25,39257.5,Noviembre
11.0,19/11/19,Venta,NAC,31802,Cliente 6,Producto 219,750.0,106.44,4110.0, USD ,79827.68,MXP,64.3,19.42,4110.0,1653.375,48222.98,Noviembre
11.0,19/11/19,Venta,NAC,31802,Cliente 6,Producto 219,700.0,106.44,3836.0, USD ,74505.83,MXP,64.3,19.42,3836.0,1543.15,45008.11,Noviembre
11.0,19/11/19,Venta,NAC,31804,Cliente 6,Producto 171,25.0,159.27,205.0, USD ,3981.68,MXP,98.2,19.42,205.0,55.1125,2455.0,Noviembre
