MONTH,Fecha de la,Ty,Clase,Invoice#, Cliente , Nombre del producto , KG , Precio uni / Venta , Foreign Amount , CurFrm , Revenue , SalesDiv , CurTo , Std RMCost , Std MfgCost , Exchange , SO Std. Cost , T.C. , Dollars , Lbs , COST PESOS , Mes ,,
9,09/06/2019,Venta,NAC,30916,Cliente 119,Producto 147,,48739.3984," 2,464.00 ", USD ," 48,739.40 ","""""",MXP,, -   , 19.7806 ,0, 19.78 ," 2,464.00 ",0.0000, -   ,Septiembre,,
9,09/06/2019,Venta,NAC,30917,Cliente 119,Producto 147,,48739.3984," 2,464.00 ", USD ," 48,739.40 ","""""",MXP,, -   , 19.7806 ,0, 19.78 ," 2,464.00 ",0.0000, -   ,Septiembre,,
9,09/09/2019,Venta,NAC,30934,Cliente 144,Producto 126,5000,96.8334," 24,750.00 ", USD ," 484,167.00 ",MCO,MXP, 67.11 , 16.97 , 19.5623 ,84.0871, 19.56 ," 24,750.00 ","11,022.5000"," 420,435.50 ",Septiembre,,
9,09/09/2019,Venta,NAC,30929,Cliente 6,Producto 112,1000,71.2068," 3,640.00 ", USD ," 71,206.80 ",MWH,MXP, 42.47 , 1.70 , 19.5623 ,44.1707, 19.56 ," 3,640.00 ","2,204.5000"," 44,170.70 ",Septiembre,,
9,09/09/2019,Venta,NAC,30935,Cliente 118,Producto 140,50,411.86," 20,593.00 ", MXP ," 20,593.00 ",MCO,MXP, 340.55 , 45.37 ,,385.9174, 19.56 ," 1,052.69 ",110.2250," 19,295.87 ",Septiembre,,
9,09/09/2019,Venta,NAC,30941,Cliente 118,Producto 112,50,451.67," 22,583.50 ", MXP ," 22,583.50 ",MCO,MXP, 348.12 , 54.80 ,,402.9229, 19.56 ," 1,154.44 ",110.2250," 20,146.15 ",Septiembre,,
9,09/09/2019,Venta,NAC,30938,Cliente 118,Producto 140,50,137.42," 6,871.00 ", MXP ," 6,871.00 ",MCO,MXP, 72.69 , 59.76 ,,132.4538, 19.56 , 351.24 ,110.2250," 6,622.69 ",Septiembre,,
9,09/09/2019,Venta,NAC,30937,Cliente 118,Producto 134,50,101.64," 5,082.00 ", MXP ," 5,082.00 ",MCO,MXP, 128.70 , 54.41 ,,183.1113, 19.56 , 259.79 ,110.2250," 9,155.57 ",Septiembre,,
9,09/09/2019,Venta,NAC,30937,Cliente 118,Producto 133,100,179.06," 17,906.00 ", MXP ," 17,906.00 ",MCO,MXP, 92.82 , 37.20 ,,130.0198, 19.56 , 915.33 ,220.4500," 13,001.98 ",Septiembre,,
9,09/09/2019,Venta,NAC,30937,Cliente 118,Producto 134,75,146.74," 11,005.50 ", MXP ," 11,005.50 ",MCO,MXP, 83.64 , 35.79 ,,119.4225, 19.56 , 562.59 ,165.3375," 8,956.69 ",Septiembre,,
9,09/09/2019,Venta,NAC,30940,Cliente 118,Producto 112,100,451.67," 45,167.00 ", MXP ," 45,167.00 ",MCO,MXP, 348.12 , 54.80 ,,402.9229, 19.56 ," 2,308.88 ",220.4500," 40,292.29 ",Septiembre,,
9,09/09/2019,Venta,NAC,30937,Cliente 118,Producto 107,50,119.83," 5,991.50 ", MXP ," 5,991.50 ",MCO,MXP, 54.52 , 57.22 ,,111.74, 19.56 , 306.28 ,110.2250," 5,587.00 ",Septiembre,,
9,09/09/2019,Venta,NAC,30937,Cliente 118,Producto 139,150,208.78," 31,317.00 ", MXP ," 31,317.00 ",MCO,MXP, 161.29 , 45.28 ,,206.5711, 19.56 ," 1,600.89 ",330.6750," 30,985.67 ",Septiembre,,
9,09/09/2019,Venta,NAC,30936,Cliente 118,Producto 102,50,236.54," 11,827.00 ", MXP ," 11,827.00 ",MCO,MXP, 113.26 , 41.54 ,,154.8026, 19.56 , 604.58 ,110.2250," 7,740.13 ",Septiembre,,
9,09/09/2019,Venta,NAC,30936,Cliente 118,Producto 140,50,286.18," 14,309.00 ", MXP ," 14,309.00 ",MCO,MXP, 134.53 , 43.14 ,,177.6693, 19.56 , 731.46 ,110.2250," 8,883.47 ",Septiembre,,
9,09/09/2019,Venta,NAC,30931,Cliente 66,Producto 140,50,195.2318, 499.00 , USD ," 9,761.59 ",MCO,MXP, 84.51 , 52.37 , 19.5623 ,136.8797, 19.56 , 499.00 ,110.2250," 6,843.99 ",Septiembre,,
9,09/09/2019,Venta,NAC,30931,Cliente 66,Producto 133,100,318.4742," 1,628.00 ", USD ," 31,847.42 ",MCO,MXP, 224.58 , 50.74 , 19.5623 ,275.3201, 19.56 ," 1,628.00 ",220.4500," 27,532.01 ",Septiembre,,
9,09/09/2019,Venta,NAC,30933,Cliente 106,Producto 140,50,374.8137, 958.00 , USD ," 18,740.69 ",MCO,MXP, 202.97 , 49.19 , 19.5623 ,252.1617, 19.56 , 958.00 ,110.2250," 12,608.09 ",Septiembre,,
9,09/09/2019,Venta,NAC,30933,Cliente 106,Producto 118,225,299.3032," 3,442.50 ", USD ," 67,343.22 ",MCO,MXP, 159.57 , 17.39 , 19.5623 ,176.9602, 19.56 ," 3,442.50 ",496.0125," 39,816.05 ",Septiembre,,
9,09/09/2019,Venta,NAC,30928,Cliente 6,Producto 133,50,245.7025, 628.00 , USD ," 12,285.13 ",MCO,MXP, 140.02 , 25.77 , 19.5623 ,165.7936, 19.56 , 628.00 ,110.2250," 8,289.68 ",Septiembre,,
9,09/09/2019,Venta,NAC,30928,Cliente 6,Producto 133,50,245.7025, 628.00 , USD ," 12,285.13 ",MCO,MXP, 140.02 , 25.77 , 19.5623 ,165.7936, 19.56 , 628.00 ,110.2250," 8,289.68 ",Septiembre,,
9,09/09/2019,Venta,NAC,30928,Cliente 6,Producto 125,50,289.9133, 741.00 , USD ," 14,495.67 ",MCO,MXP, 241.67 , 27.46 , 19.5623 ,269.1302, 19.56 , 741.00 ,110.2250," 13,456.51 ",Septiembre,,
9,09/09/2019,Venta,NAC,30932,Cliente 130,Producto 102,200,167.15," 33,430.00 ", MXP ," 33,430.00 ",MCO,MXP, 143.34 , 23.10 ,,166.4439, 19.56 ," 1,708.90 ",440.9000," 33,288.78 ",Septiembre,,
9,09/09/2019,Venta,NAC,30930,Cliente 66,Producto 218,2938,77.6048," 11,663.86 ", USD ," 228,002.90 ",MWH,MXP, 72.69 , 2.91 , 19.5478 ,75.5975, 19.55 ," 11,663.86 ","6,476.8210"," 222,105.46 ",Septiembre,,
9,09/09/2019,Venta,NAC,30939,Cliente 60,Producto 167,50,162.954, 416.50 , USD ," 8,147.70 ",MCO,MXP, 124.87 , 21.02 , 19.5623 ,145.8936, 19.56 , 416.50 ,110.2250," 7,294.68 ",Septiembre,,
9,09/10/2019,Venta,NAC,30948,Cliente 6,Producto 172,113,241.0075," 1,392.16 ", USD ," 27,233.85 ",MCO,MXP, 189.13 , 6.62 , 19.5623 ,195.7496, 19.56 ," 1,392.16 ",249.1085," 22,119.70 ",Septiembre,,
9,09/10/2019,Venta,NAC,30960,Cliente 91,Producto 26,150,162.74," 24,411.00 ", MXP ," 24,411.00 ",MCO,MXP, 109.32 , 22.57 ,,131.8846, 19.56 ," 1,247.86 ",330.6750," 19,782.69 ",Septiembre,,
9,09/10/2019,Venta,NAC,30960,Cliente 91,Producto 153,40,73.32," 2,932.80 ", MXP ," 2,932.80 ",MCO,MXP, 50.47 , 49.30 ,,99.7662, 19.56 , 149.92 ,88.1800," 3,990.65 ",Septiembre,,
9,09/10/2019,Venta,NAC,30960,Cliente 91,Producto 49,40,89.43," 3,577.20 ", MXP ," 3,577.20 ",MCO,MXP, 52.02 , 41.82 ,,93.8316, 19.56 , 182.86 ,88.1800," 3,753.26 ",Septiembre,,
9,09/10/2019,Venta,NAC,30960,Cliente 91,Producto 48,40,89.39," 3,575.60 ", MXP ," 3,575.60 ",MCO,MXP, 52.45 , 43.30 ,,95.7417, 19.56 , 182.78 ,88.1800," 3,829.67 ",Septiembre,,
9,09/10/2019,Venta,NAC,30957,Cliente 48,Producto 18,200,93.899, 960.00 , USD ," 18,779.80 ",MBK,MXP, 28.76 , 1.15 , 19.5623 ,29.914, 19.56 , 960.00 ,440.9000," 5,982.80 ",Septiembre,,
9,09/10/2019,Venta,NAC,30950,Cliente 6,Producto 110,125,127.155, 812.50 , USD ," 15,894.38 ",MCO,MXP, 97.83 , 21.52 , 19.5623 ,119.345, 19.56 , 812.50 ,275.5625," 14,918.13 ",Septiembre,,
9,09/10/2019,Venta,NAC,30947,Cliente 65,Producto 35,91,571.0235," 2,656.29 ", USD ," 51,963.14 ",MCO,MXP, 388.27 , 15.53 , 19.5623 ,403.7965, 19.56 ," 2,656.29 ",200.6095," 36,745.48 ",Septiembre,,
9,09/10/2019,Venta,NAC,30947,Cliente 65,Producto 35,97,571.0235," 2,831.43 ", USD ," 55,389.28 ",MCO,MXP, 388.27 , 15.53 , 19.5623 ,403.7965, 19.56 ," 2,831.43 ",213.8365," 39,168.26 ",Septiembre,,
9,09/10/2019,Venta,NAC,30971,Cliente 6,Producto 53,300,79.8142," 1,224.00 ", USD ," 23,944.26 ",MCO,MXP, 51.29 , 13.96 , 19.5623 ,65.2439, 19.56 ," 1,224.00 ",661.3500," 19,573.17 ",Septiembre,,
9,09/10/2019,Venta,NAC,30969,Cliente 6,Producto 219,1130,85.6829," 4,949.40 ", USD ," 96,821.68 ",MWH,MXP, 64.72 , 2.59 , 19.5623 ,67.3093, 19.56 ," 4,949.40 ","2,491.0850"," 76,059.51 ",Septiembre,,
9,09/10/2019,Venta,NAC,30969,Cliente 6,Producto 5,1000,149.2603," 7,630.00 ", USD ," 149,260.30 ",MCO,MXP, 97.51 , 17.12 , 19.5623 ,114.6231, 19.56 ," 7,630.00 ","2,204.5000"," 114,623.10 ",Septiembre,,
9,09/10/2019,Venta,NAC,30955,Cliente 65,Producto 17,75,643.5997," 2,467.50 ", USD ," 48,269.98 ",MBK,MXP, 324.68 , 12.99 , 19.5623 ,337.6625, 19.56 ," 2,467.50 ",165.3375," 25,324.69 ",Septiembre,,
9,09/10/2019,Venta,NAC,30949,Cliente 6,Producto 125,75,265.4604," 1,017.75 ", USD ," 19,909.53 ",MCO,MXP, 241.67 , 27.46 , 19.5623 ,269.1302, 19.56 ," 1,017.75 ",165.3375," 20,184.77 ",Septiembre,,
9,09/10/2019,Venta,NAC,30966,Cliente 16,Producto 219,18768,63.5775," 60,996.00 ", USD ," 1,193,222.52 ",MWH,MXP, 50.04 , 1.75 , 19.5623 ,51.7888, 19.56 ," 60,996.02 ","41,374.0560"," 971,972.20 ",Septiembre,,
9,09/10/2019,Venta,NAC,30963,Cliente 8,Producto 107,250,102.3108," 1,307.50 ", USD ," 25,577.70 ",MCO,MXP, 38.77 , 11.32 , 19.5623 ,50.0872, 19.56 ," 1,307.50 ",551.1250," 12,521.80 ",Septiembre,,
9,09/10/2019,Venta,NAC,30963,Cliente 8,Producto 126,75,436.6305," 1,674.00 ", USD ," 32,747.29 ",MCO,MXP, 203.90 , 28.06 , 19.5623 ,231.9663, 19.56 ," 1,674.00 ",165.3375," 17,397.47 ",Septiembre,,
9,09/10/2019,Venta,NAC,30963,Cliente 8,Producto 126,425,436.6305," 9,486.00 ", USD ," 185,567.96 ",MCO,MXP, 203.90 , 28.06 , 19.5623 ,231.9663, 19.56 ," 9,486.00 ",936.9125," 98,585.68 ",Septiembre,,
9,09/10/2019,Venta,NAC,30962,Cliente 5,Producto 107,50,133.6105, 341.50 , USD ," 6,680.53 ",MCO,MXP, 48.64 , 36.68 , 19.5623 ,85.3126, 19.56 , 341.50 ,110.2250," 4,265.63 ",Septiembre,,
9,09/10/2019,Venta,NAC,30958,Cliente 72,Producto 112,300,255.6793," 3,921.00 ", USD ," 76,703.79 ",MCO,MXP, 127.70 , 44.63 , 19.5623 ,172.328, 19.56 ," 3,921.00 ",661.3500," 51,698.40 ",Septiembre,,
9,09/10/2019,Venta,NAC,30958,Cliente 72,Producto 125,50,100.7458, 257.50 , USD ," 5,037.29 ",MCO,MXP, 46.98 , 45.51 , 19.5623 ,92.4959, 19.56 , 257.50 ,110.2250," 4,624.80 ",Septiembre,,
9,09/10/2019,Venta,NAC,30958,Cliente 72,Producto 140,25,172.1482, 220.00 , USD ," 4,303.71 ",MCO,MXP, 104.32 , 38.99 , 19.5623 ,143.3123, 19.56 , 220.00 ,55.1125," 3,582.81 ",Septiembre,,
9,09/10/2019,Venta,NAC,30958,Cliente 72,Producto 134,100,114.4395, 585.00 , USD ," 11,443.95 ",MCO,MXP, 51.83 , 29.04 , 19.5623 ,80.8695, 19.56 , 585.00 ,220.4500," 8,086.95 ",Septiembre,,
9,09/10/2019,Venta,NAC,30958,Cliente 72,Producto 142,100,138.6967, 709.00 , USD ," 13,869.67 ",MCO,MXP, 97.20 , 28.76 , 19.5623 ,125.9583, 19.56 , 709.00 ,220.4500," 12,595.83 ",Septiembre,,
9,09/10/2019,Venta,NAC,30958,Cliente 72,Producto 107,275,88.4216," 1,243.00 ", USD ," 24,315.94 ",MCO,MXP, 53.64 , 24.05 , 19.5623 ,77.6822, 19.56 ," 1,243.00 ",606.2375," 21,362.61 ",Septiembre,,
9,09/10/2019,Venta,NAC,30958,Cliente 72,Producto 107,17,88.4216, 76.84 , USD ," 1,503.17 ",MCO,MXP, 53.64 , 24.05 , 19.5623 ,77.6822, 19.56 , 76.84 ,37.4765," 1,320.60 ",Septiembre,,
9,09/10/2019,Venta,NAC,30970,Cliente 6,Producto 53,700,79.8142," 2,856.00 ", USD ," 55,869.94 ",MCO,MXP, 51.29 , 13.96 , 19.5623 ,65.2439, 19.56 ," 2,856.00 ","1,543.1500"," 45,670.73 ",Septiembre,,
9,09/10/2019,Venta,NAC,30967,Cliente 8,Producto 140,100,165.4971, 846.00 , USD ," 16,549.71 ",MCO,MXP, 87.29 , 16.06 , 19.5623 ,103.3513, 19.56 , 846.00 ,220.4500," 10,335.13 ",Septiembre,,
9,09/10/2019,Venta,NAC,30946,Cliente 65,Producto 107,300,218.1196," 3,345.00 ", USD ," 65,435.88 ",MCO,MXP, 101.90 , 31.08 , 19.5623 ,132.9814, 19.56 ," 3,345.00 ",661.3500," 39,894.42 ",Septiembre,,
9,09/10/2019,Venta,NAC,30956,Cliente 60,Producto 58,18415,92.9209," 87,471.25 ", USD ," 1,711,138.37 ",MCO,MXP, 99.15 , 3.47 , 19.5623 ,102.6203, 19.56 ," 87,471.23 ","40,595.8675"," 1,889,752.82 ",Septiembre,,
9,09/10/2019,Venta,NAC,30956,Cliente 60,Producto 58,324,92.9209," 1,539.00 ", USD ," 30,106.37 ",MCO,MXP, 99.15 , 3.47 , 19.5623 ,102.6203, 19.56 ," 1,539.00 ",714.2580," 33,248.98 ",Septiembre,,
9,09/10/2019,Venta,NAC,30959,Cliente 72,Producto 220,500,126.7637," 3,240.00 ", USD ," 63,381.85 ",MWH,MXP, 51.28 , 2.05 , 19.5623 ,53.3359, 19.56 ," 3,240.00 ","1,102.2500"," 26,667.95 ",Septiembre,,
9,09/10/2019,Venta,NAC,30959,Cliente 72,Producto 125,50,100.7458, 257.50 , USD ," 5,037.29 ",MCO,MXP, 46.98 , 45.51 , 19.5623 ,92.4959, 19.56 , 257.50 ,110.2250," 4,624.80 ",Septiembre,,
9,09/10/2019,Venta,NAC,30945,Cliente 65,Producto 151,25,148.6735, 190.00 , USD ," 3,716.84 ",MCO,MXP, 43.32 , 48.71 , 19.5623 ,92.0266, 19.56 , 190.00 ,55.1125," 2,300.67 ",Septiembre,,
9,09/10/2019,Venta,NAC,30944,Cliente 65,Producto 130,50,287.3702, 734.50 , USD ," 14,368.51 ",MCO,MXP, 142.71 , 43.34 , 19.5623 ,186.0487, 19.56 , 734.50 ,110.2250," 9,302.44 ",Septiembre,,
9,09/10/2019,Venta,NAC,30954,Cliente 65,Producto 107,150,306.15," 2,347.50 ", USD ," 45,922.50 ",MCO,MXP, 189.71 , 33.17 , 19.5623 ,222.8783, 19.56 ," 2,347.50 ",330.6750," 33,431.75 ",Septiembre,,
9,09/10/2019,Venta,NAC,30953,Cliente 65,Producto 102,50,153.3684, 392.00 , USD ," 7,668.42 ",MCO,MXP, 49.94 , 16.43 , 19.5623 ,66.3646, 19.56 , 392.00 ,110.2250," 3,318.23 ",Septiembre,,
9,09/10/2019,Venta,NAC,30973,Cliente 48,Producto 140,25,330.2116, 422.00 , USD ," 8,255.29 ",MCO,MXP, 163.00 , 52.36 , 19.5623 ,215.363, 19.56 , 422.00 ,55.1125," 5,384.08 ",Septiembre,,
9,09/10/2019,Venta,NAC,30961,Cliente 5,Producto 140,1000,209.5122," 10,710.00 ", USD ," 209,512.20 ",MCO,MXP, 135.68 , 20.07 , 19.5623 ,155.7413, 19.56 ," 10,710.00 ","2,204.5000"," 155,741.30 ",Septiembre,,
9,09/10/2019,Venta,NAC,30968,Cliente 126,Producto 107,200,221.6409," 2,266.00 ", USD ," 44,328.18 ",MCO,MXP, 74.89 , 43.57 , 19.5623 ,118.4593, 19.56 ," 2,266.00 ",440.9000," 23,691.86 ",Septiembre,,
9,09/10/2019,Venta,NAC,30965,Cliente 5,Producto 134,300,176.6476," 2,709.00 ", USD ," 52,994.28 ",MCO,MXP, 102.41 , 33.02 , 19.5623 ,135.4334, 19.56 ," 2,709.00 ",661.3500," 40,630.02 ",Septiembre,,
9,09/10/2019,Venta,NAC,30965,Cliente 5,Producto 134,150,176.6476," 1,354.50 ", USD ," 26,497.14 ",MCO,MXP, 102.41 , 33.02 , 19.5623 ,135.4334, 19.56 ," 1,354.50 ",330.6750," 20,315.01 ",Septiembre,,
9,09/10/2019,Venta,NAC,30964,Cliente 5,Producto 107,125,182.9075," 1,168.75 ", USD ," 22,863.44 ",MCO,MXP, 92.75 , 18.37 , 19.5623 ,111.1163, 19.56 ," 1,168.75 ",275.5625," 13,889.54 ",Septiembre,,
9,09/10/2019,Venta,NAC,30964,Cliente 5,Producto 107,500,182.9075," 4,675.00 ", USD ," 91,453.75 ",MCO,MXP, 92.75 , 18.37 , 19.5623 ,111.1163, 19.56 ," 4,675.00 ","1,102.2500"," 55,558.15 ",Septiembre,,
9,09/10/2019,Venta,NAC,30964,Cliente 5,Producto 107,275,182.9075," 2,571.25 ", USD ," 50,299.56 ",MCO,MXP, 92.75 , 18.37 , 19.5623 ,111.1163, 19.56 ," 2,571.25 ",606.2375," 30,556.98 ",Septiembre,,
9,09/10/2019,Venta,NAC,30952,Cliente 65,Producto 107,25,306.15, 391.25 , USD ," 7,653.75 ",MCO,MXP, 189.71 , 33.17 , 19.5623 ,222.8783, 19.56 , 391.25 ,55.1125," 5,571.96 ",Septiembre,,
9,09/10/2019,Venta,NAC,30952,Cliente 65,Producto 107,75,306.15," 1,173.75 ", USD ," 22,961.25 ",MCO,MXP, 189.71 , 33.17 , 19.5623 ,222.8783, 19.56 ," 1,173.75 ",165.3375," 16,715.87 ",Septiembre,,
9,09/10/2019,Venta,NAC,30943,Cliente 65,Producto 54,100,97.8115, 500.00 , USD ," 9,781.15 ",MBK,MXP, 54.31 , 2.17 , 19.5623 ,56.4869, 19.56 , 500.00 ,220.4500," 5,648.69 ",Septiembre,,
9,09/10/2019,Venta,NAC,30942,Cliente 65,Producto 107,25,165.3014, 211.25 , USD ," 4,132.54 ",MCO,MXP, 82.75 , 39.21 , 19.5623 ,121.9596, 19.56 , 211.25 ,55.1125," 3,048.99 ",Septiembre,,
9,09/10/2019,Venta,NAC,30972,Cliente 41,Producto 12,25,1229.4906," 1,571.25 ", USD ," 30,737.27 ",MCO,MXP, 627.26 , 21.95 , 19.5623 ,649.2141, 19.56 ," 1,571.25 ",55.1125," 16,230.35 ",Septiembre,,
9,09/10/2019,Venta,NAC,30951,Cliente 6,Producto 125,,260.5698, 999.00 , USD ," 19,542.74 ",MCO,MXP, 241.67 , 27.46 , 19.5623 ,269.1302, 19.56 , 999.00 ,0.0000, -   ,Septiembre,,
9,09/11/2019,Venta,NAC,30978,Cliente 16,Producto 108,2000,185.977," 19,040.00 ", USD ," 371,954.00 ",MCO,MXP, 79.59 , 19.26 , 19.5354 ,98.8513, 19.54 ," 19,040.00 ","4,409.0000"," 197,702.60 ",Septiembre,,
9,09/11/2019,Venta,NAC,30977,Cliente 60,Producto 62,425,272.9095," 5,937.25 ", USD ," 115,986.54 ",MCO,MXP, 183.48 , 24.05 , 19.5354 ,207.5256, 19.54 ," 5,937.25 ",936.9125," 88,198.38 ",Septiembre,,
9,09/11/2019,Venta,NAC,30976,Cliente 148,Producto 54,300,102.3655," 1,572.00 ", USD ," 30,709.65 ",MBK,MXP, 54.31 , 2.17 , 19.5354 ,56.4869, 19.54 ," 1,572.00 ",661.3500," 16,946.07 ",Septiembre,,
9,09/11/2019,Venta,NAC,30974,Cliente 18,Producto 107,75,169.3719, 650.25 , USD ," 12,702.89 ",MCO,MXP, 68.40 , 13.14 , 19.5354 ,81.5395, 19.54 , 650.25 ,165.3375," 6,115.46 ",Septiembre,,
9,09/11/2019,Venta,NAC,30980,Cliente 103,Producto 127,500,74.2345," 1,900.00 ", USD ," 37,117.25 ",MCO,MXP, 33.83 , 30.14 , 19.5354 ,63.9767, 19.54 ," 1,900.00 ","1,102.2500"," 31,988.35 ",Septiembre,,
9,09/11/2019,Venta,NAC,30982,Cliente 5,Producto 130,200,134.9896," 1,382.00 ", USD ," 26,997.92 ",MCO,MXP, 90.21 , 27.45 , 19.5354 ,117.666, 19.54 ," 1,382.00 ",440.9000," 23,533.20 ",Septiembre,,
9,09/11/2019,Venta,NAC,30983,Cliente 6,Producto 107,50,182.8513, 468.00 , USD ," 9,142.57 ",MCO,MXP, 172.52 , 17.08 , 19.5354 ,189.5997, 19.54 , 468.00 ,110.2250," 9,479.99 ",Septiembre,,
9,09/11/2019,Venta,NAC,30983,Cliente 6,Producto 107,50,182.8513, 468.00 , USD ," 9,142.57 ",MCO,MXP, 172.52 , 17.08 , 19.5354 ,189.5997, 19.54 , 468.00 ,110.2250," 9,479.99 ",Septiembre,,
9,09/11/2019,Venta,NAC,30975,Cliente 91,Producto 175,40,89.36," 3,574.40 ", MXP ," 3,574.40 ",MCO,MXP, 53.22 , 48.04 ,,101.2571, 19.54 , 182.97 ,88.1800," 4,050.28 ",Septiembre,,
9,09/11/2019,Venta,NAC,30979,Cliente 103,Producto 107,400,117.7985," 2,412.00 ", USD ," 47,119.40 ",MCO,MXP, 70.82 , 18.66 , 19.5354 ,89.4799, 19.54 ," 2,412.00 ",881.8000," 35,791.96 ",Septiembre,,
9,09/11/2019,Venta,NAC,30981,Cliente 103,Producto 127,300,74.2345," 1,140.00 ", USD ," 22,270.35 ",MCO,MXP, 33.83 , 30.14 , 19.5354 ,63.9767, 19.54 ," 1,140.00 ",661.3500," 19,193.01 ",Septiembre,,
9,09/12/2019,Venta,NAC,30998,Cliente 7,Producto 99,750,109.8586," 4,215.00 ", USD ," 82,393.95 ",MAD,MXP, 56.49 , 2.26 , 19.5478 ,58.7477, 19.55 ," 4,215.00 ","1,653.3750"," 44,060.78 ",Septiembre,,
9,09/12/2019,Venta,NAC,30998,Cliente 7,Producto 99,425,109.8586," 2,388.50 ", USD ," 46,689.91 ",MAD,MXP, 56.49 , 2.26 , 19.5478 ,58.7477, 19.55 ," 2,388.50 ",936.9125," 24,967.77 ",Septiembre,,
9,09/12/2019,Venta,NAC,30998,Cliente 7,Producto 99,4825,109.8586," 27,116.50 ", USD ," 530,067.75 ",MAD,MXP, 56.49 , 2.26 , 19.5478 ,58.7477, 19.55 ," 27,116.49 ","10,636.7125"," 283,457.65 ",Septiembre,,
9,09/12/2019,Venta,NAC,30985,Cliente 7,Producto 117,2000,79.5595," 8,140.00 ", USD ," 159,119.00 ",MAD,MXP, 53.75 , 2.15 , 19.5478 ,55.899, 19.55 ," 8,140.00 ","4,409.0000"," 111,798.00 ",Septiembre,,
9,09/12/2019,Venta,NAC,30997,Cliente 141,Producto 219,791,138.5939," 5,608.19 ", USD ," 109,627.77 ",MWH,MXP, 64.72 , 2.59 , 19.5478 ,67.3093, 19.55 ," 5,608.19 ","1,743.7595"," 53,241.66 ",Septiembre,,
9,09/12/2019,Venta,NAC,30986,Cliente 147,Producto 119,25,265.4591, 339.50 , USD ," 6,636.48 ",MCO,MXP, 148.53 , 17.18 , 19.5478 ,165.7099, 19.55 , 339.50 ,55.1125," 4,142.75 ",Septiembre,,
9,09/12/2019,Venta,NAC,30989,Cliente 118,Producto 126,50,193.66," 9,683.00 ", MXP ," 9,683.00 ",MCO,MXP, 78.09 , 41.91 ,,119.9989, 19.55 , 495.35 ,110.2250," 5,999.95 ",Septiembre,,
9,09/12/2019,Venta,NAC,30987,Cliente 72,Producto 125,50,198.6056, 508.00 , USD ," 9,930.28 ",MCO,MXP, 113.35 , 42.12 , 19.5478 ,155.4714, 19.55 , 508.00 ,110.2250," 7,773.57 ",Septiembre,,
9,09/12/2019,Venta,NAC,30999,Cliente 141,Producto 133,50,307.8779, 787.50 , USD ," 15,393.90 ",MCO,MXP, 49.32 , 9.92 , 19.5478 ,59.2338, 19.55 , 787.50 ,110.2250," 2,961.69 ",Septiembre,,
9,09/12/2019,Venta,NAC,30999,Cliente 141,Producto 133,150,307.8779," 2,362.50 ", USD ," 46,181.69 ",MCO,MXP, 49.32 , 9.92 , 19.5478 ,59.2338, 19.55 ," 2,362.50 ",330.6750," 8,885.07 ",Septiembre,,
9,09/12/2019,Venta,NAC,30991,Cliente 126,Producto 102,200,212.2891," 2,172.00 ", USD ," 42,457.82 ",MCO,MXP, 79.05 , 33.68 , 19.5478 ,112.7365, 19.55 ," 2,172.00 ",440.9000," 22,547.30 ",Septiembre,,
9,09/12/2019,Venta,NAC,30992,Cliente 156,Producto 114,200,214.8303," 2,198.00 ", USD ," 42,966.06 ",MCO,MXP, 100.76 , 16.40 , 19.5478 ,117.1551, 19.55 ," 2,198.00 ",440.9000," 23,431.02 ",Septiembre,,
9,09/12/2019,Venta,NAC,30992,Cliente 156,Producto 133,200,259.9857," 2,660.00 ", USD ," 51,997.14 ",MCO,MXP, 133.64 , 27.16 , 19.5478 ,160.8051, 19.55 ," 2,660.00 ",440.9000," 32,161.02 ",Septiembre,,
9,09/12/2019,Venta,NAC,30990,Cliente 118,Producto 125,75,150.39," 11,279.25 ", MXP ," 11,279.25 ",MCO,MXP, 73.74 , 56.09 ,,129.8313, 19.55 , 577.01 ,165.3375," 9,737.35 ",Septiembre,,
9,09/12/2019,Venta,NAC,30990,Cliente 118,Producto 133,50,179.06," 8,953.00 ", MXP ," 8,953.00 ",MCO,MXP, 92.82 , 37.20 ,,130.0198, 19.55 , 458.01 ,110.2250," 6,500.99 ",Septiembre,,
9,09/12/2019,Venta,NAC,30988,Cliente 106,Producto 107,25,245.9113, 314.50 , USD ," 6,147.78 ",MCO,MXP, 73.68 , 30.06 , 19.5478 ,103.7431, 19.55 , 314.50 ,55.1125," 2,593.58 ",Septiembre,,
9,09/12/2019,Venta,NAC,30984,Cliente 143,Producto 210,150,154.4276," 1,185.00 ", USD ," 23,164.14 ",MCO,MXP, 59.86 , 17.40 , 19.5478 ,77.2641, 19.55 ," 1,185.00 ",330.6750," 11,589.62 ",Septiembre,,
9,09/12/2019,Venta,NAC,30995,Cliente 52,Producto 111,200,75," 15,000.00 ", MXP ," 15,000.00 ",MBK,MXP, 56.91 , 2.28 ,,59.182, 19.55 , 767.35 ,440.9000," 11,836.40 ",Septiembre,,
9,09/12/2019,Venta,NAC,30995,Cliente 52,Producto 222,25,83," 2,075.00 ", MXP ," 2,075.00 ",MWH,MXP, 59.49 , 2.38 ,,61.8644, 19.55 , 106.15 ,55.1125," 1,546.61 ",Septiembre,,
